"","festival_id","title","sub_title","artist","year","description","genre","latitude","longitude","age_category","ID"
"5380","book","Radical Economics: The Fifth Industrial Revolution","New Models for Change","Hilary Cottam","2019","<p>
	At a critical moment of transition, what new forms of thinking and practice are necessary to underpin an economic revolution that would support good, sustainable lives? This event, the first in a series of discussions, sees social activist and author of Radical Help, Hilary Cottam, talking to co-founder of Rethinking Economics, Yuan Yang, Christine Berry, author of People Get Ready, economic historian Diane Coyle and Mariana Mazzucato, author of The Value of Everything and professor of Economics of Innovation and Public Value. Carlota Perez, a specialist in technology and socio-economic development provides video contributions.</p>","Literature",55.951903,-3.206913,"","Hilary Cottam2019"
"5381","book","Doctor Book","",NA,"2019","<p>
	Stuck for something to read? Looking for new and exciting authors to explore? Edinburgh City Libraries&#39; Doctor Book is on hand to dispense advice. Take your own reading prescription away with you. A simple medical procedure to cure all reading woes for babies, teens and even parents. No appointment necessary!</p>","Children",55.951903,-3.206913,"All Ages","NA2019"
"5382","book","Ten at Ten","","Eleanor Thom","2019","<p>
	A small yet perfectly formed reading from one of our Festival authors to start your day. Check the screen in the Entrance Tent to see who&#39;s reading today.</p>","Literature",55.951903,-3.206913,"","Eleanor Thom2019"
"5383","book","Connie Glynn: Princess in Practice","","Connie Glynn","2019","<p>
	YouTube sensation Connie Glynn brings you the second instalment in her Rosewood Chronicles series. An ordinary girl and a princess have switched places. Two years later, they&rsquo;re learning more about themselves and each other, but has someone figured out their secret? If you&rsquo;re not already one of Connie&rsquo;s million YouTube subscribers, you&#39;ll want to be; now&rsquo;s your chance to meet her in real life. The third instalment <em>Lost Princess </em>will be available to buy in the Book Festival&#39;s bookshop.</p>","Children",55.951903,-3.206913,"Age 9-12","Connie Glynn2019"
"5384","book","Amnesty International Imprisoned Writers Series","Haunting Memories","Arne Dahl","2019","<p>
	Curated and chaired by Freedom from Torture, today&rsquo;s authors read the work of participants in the &lsquo;Write to Life&rsquo; programme. The selected writing reflects on sleep and the memories it can open up for victims of torture and other human rights abuses. Join authors Gabriela Cabez&oacute;n C&aacute;mara, Arne Dahl, Marisa Haetzman and Olja Savičević for readings on the theme.</p>","Literature",55.951903,-3.206913,"","Arne Dahl2019"
"5385","book","A Nice Cup of Sea with Andy Stanton","","Andy Stanton","2019","<p>
	In Andy Stanton&#39;s latest absurd and colourful story, Danny McGee swallows the sea&hellip; then the trees, flies, fleas, peas and even the mountains! Find out if Danny can be stopped before it&#39;s too late as you take a storytime adventure with the hysterically funny, multi award-winning author of the Mr Gum series.</p>","Children",55.951903,-3.206913,"Age 4-7","Andy Stanton2019"
"5386","book","Niviaq Korneliussen & Helen Mort","Literature and Landscape","Helen Mort","2019","<p>
	Niviaq Korneliussen&rsquo;s Crimson &ndash; a debut novel chronicling queer lives in Greenland&#39;s capital Nuuq &ndash; is now translated into English, rendering her probably the country&#39;s most widely-read living novelist. Helen Mort&rsquo;s Black Car Burning is also a debut novel &ndash; hotly anticipated due to her stellar poetry &ndash; which builds beautifully on her known passion for climbing. Enjoy a discussion on books sharing a powerful sense of place.</p>","Literature",55.951903,-3.206913,"","Helen Mort2019"
"5387","book","Tom Palmer: D-Day Dog","","Tom Palmer","2019","<p>
	Learn all about a heroic Second World War paratrooper and his loyal parachuting partner: his dog Glen! Following on from the critically acclaimed Armistice Runner, Tom Palmer uses the gripping adventure story of D-Day Dog to mark the 75th anniversary of the D-Day landings. Today, Tom reads from the book and makes use of his experience getting reluctant readers (including himself!) into fiction.</p>","Children",55.952179,-3.205505,"Families & 8+","Tom Palmer2019"
"5388","book","Frann Preston-Gannon: A Year in Poems","","Frann Preston-Gannon","2019","<p>
	I Am the Seed that Grew the Tree is a stunning collection of 366 nature poems for every day of the year (including leap years!), published with the National Trust. Featuring poets ranging from John Agard to William Wordsworth, every page includes one of Frann Preston-Gannon&rsquo;s stunning illustrations. The first UK recipient of the Sendak Fellowship brings the poems to life in a spellbinding drawing event.</p>","Children",55.951903,-3.206913,"Age 5-8","Frann Preston-Gannon2019"
"5389","book","Giraffes Can't Dance for 25 Years","","Thomas Lynch","2019","<p>
	To celebrate 25 years of the international number one bestseller Giraffes Can&rsquo;t Dance, Dads Rock, an organisation which supports and inspires dads everywhere, are holding a giant giraffe drop-in! Come along to help colour, stick, collage and create the graceful creature.</p>","Children",55.951903,-3.206913,"All Ages","Thomas Lynch2019"
"5390","book","Celebrating Hamish Henderson","Hamish Matters","Brian Johnstone","2019","<p>
	Celebrate the centenary of international icon Hamish Henderson&#39;s birth through his words and music, performed by a specially assembled collection of renowned singers and musicians. The Darg, an anthology of poetry inspired by Henderson and his many causes, is being launched at the Festival by The Poets&#39; Republic Press. Join musicians Steve Byrne, Hamish and Iain McGregor, Aileen Ogilvie, Pipe Major Callum Douglas, and poets including Hugh McMillan, Stuart Paterson, Magi Gibson, Neil Young and Marcas Mac An Tuairneir. Hosted by poet Jim Mackintosh.</p>
<p>
	<em>We invite you to Pay What You Can for this event. You may choose to pay an amount between &pound;0 and &pound;25 for your ticket, taking into consideration what you can reasonably afford to spend. This pricing has been introduced to help make the Book Festival accessible to those with limited means. If you are able to pay more for your ticket, you will help support our efforts to provide financial flexibility to those who most need it.</em></p>","Literature",55.951903,-3.206913,"","Brian Johnstone2019"
"5391","book","Who Owns Scotland's Land?","So much owned by so few","Alastair McIntosh","2019","<p>
	Land ownership has been a contentious source of conflict throughout Scotland&#39;s history. Public access and a belief in sharing the landscape has clashed with the economic power and influence held within the land. We explore these issues and the feasibility of land tax with our panel, which includes Andrew Thin, Chair of the Scottish Land Commission, author of <em>Soil and Soul: People versus Corporate Power </em>Alastair McIntosh and publisher and former member of the Scottish Land Review Agnes Rennie. In partnership with Quakers in Scotland.</p>","Literature",55.951903,-3.206913,"","Alastair McIntosh2019"
"5392","book","India After the Elections","A Year of Controversy","Meena Kandasamy","2019","<p>
	In 2018, elections across Pakistan, Bangladesh and Sri Lanka produced surprising results. Populism is on the rise in India too, as voters reject traditional parties as corrupt. In light of recent general election results and the inheritance of Modi&rsquo;s policies, which for many represent the broad stroke reversal of democratic change, what are the wider implications for the world&rsquo;s largest democracy? This panel brings together writers Meena Kandasamy, Nitasha Kaul and Talat Ahmed to reflect on how these controversial developments play out on the wider stage of South Asia.</p>","Literature",55.951903,-3.206913,"","Meena Kandasamy2019"
"5393","book","James Robertson & Iban Zaldua","Identity and Language Exchange","James Robertson","2019","<p>
	What happens when words and ideas travel between languages? Never having met, Iban Zaldua and James Robertson spent six months exchanging letters in their native languages: Scots and Basque. They offer an intimate reflection on Europe, identity and literature, published in a new book. Join the acclaimed writers as they share the experience of getting to know each other through writing and responding to each other&rsquo;s carefully crafted and thought-provoking missives. Chaired by Magnus Linklater. Part of Scotland Goes Basque 2019.</p>","Literature",55.951903,-3.206913,"","James Robertson2019"
"5394","book","Are You Sitting Comfortably?","","Hannah Malkin","2019","<p>
	Join one of our Festival authors each morning for a magical half hour of storytelling, poetry, song or rhyme. This daily changing event is suitable for children of all ages. Appearing today: Edinburgh for Under Fives.</p>","Children",55.951903,-3.206913,"All Ages","Hannah Malkin2019"
"5395","book","Whisky and Words with Blair Bowman, Anne Griffin & Richard Lumsden","Raise a glass in celebration","Nikki Welch","2019","<div>
	<p>
		Food entrepreneur and co-author of The Pocket Guide to Whisky, Nikki Welch takes you on a tasting tour of our national drink. She&rsquo;s accompanied by co-author Blair Bowman and two debut novelists whose books toast happiness, hope and heartbreak. In Anne Griffin&rsquo;s When All is Said, 84 year old Maurice Griffin tells his life story in five toasts. The Six Loves of Billy Binns by actor-turned-writer Richard Lumsden sees the oldest man in Europe searching for his last love. <em>Over 18s only.&nbsp;</em></p>
</div>
<p>
	&nbsp;</p>","Literature",55.951903,-3.206913,"","Nikki Welch2019"
"5396","book","Gin Tasting and True Crime with Paul French & Susannah Stapleton","Gin Slings and Gun Slingers","Nikki Welch","2019","<p>
	The gin industry has been booming of late. Food and drinks expert Nikki Welch offers an exploration of the different styles and tastes available, alongside authors Paul French and Susannah Stapleton, who bring the tasting to life with readings. French&rsquo;s City of Devils is a dramatic account of 1930s Shanghai and its notorious crime scene, while Stapleton&#39;s The Adventures of Maud West, Lady Detective is the true story of Britain&rsquo;s first female detective. Over 18s only.</p>","Literature",55.951903,-3.206913,"","Nikki Welch2019"
